Previous,Current,HighestNext,CurrentProb,HighestProb,IsSame
START_STATE,M_Under60_D2391,M_Under60_227,0.0003937007874015748,0.036955380577427824,False
M_Under60_D2391,M_Under60_D2392,M_Under60_D2391,0.09484777517564402,0.38992974238875877,False
M_Under60_D2392,M_Under60_D2331,M_Under60_D2392,0.011292346298619825,0.2810539523212045,False
M_Under60_D2331,M_Under60_D2330,M_Under60_D2331,0.07643312101910828,0.19745222929936307,False
START_STATE,F_Under60_D0150,M_Under60_227,0.002099737532808399,0.036955380577427824,False
F_Under60_D0150,F_Under60_D0120,F_Under60_D0210,0.011034482758620689,0.12827586206896552,False
F_Under60_D0120,F_Under60_D1120,F_Under60_D1110,0.11164529914529915,0.2548076923076923,False
F_Under60_D1120,F_Under60_D1208,F_Under60_D1208,0.30220588235294116,0.30220588235294116,True
F_Under60_D1208,F_Under60_D0220,F_Under60_D0120,0.050387596899224806,0.262015503875969,False
F_Under60_D0220,F_Under60_D0272,F_Under60_D0230,0.02619515389652914,0.30844793713163066,False
F_Under60_D0272,F_Under60_D0210,F_Under60_D1120,0.008284023668639054,0.21893491124260356,False
F_Under60_D0210,F_Under60_D1120,F_Under60_D0150,0.012089810017271158,0.19861830742659758,False
F_Under60_D1120,F_Under60_D1208,F_Under60_D1208,0.30220588235294116,0.30220588235294116,True
F_Under60_D1208,F_Under60_D0150,F_Under60_D0120,0.02868217054263566,0.262015503875969,False
F_Under60_D0150,F_Under60_D0140,F_Under60_D0210,0.004137931034482759,0.12827586206896552,False
START_STATE,M_Under60_227,M_Under60_227,0.036955380577427824,0.036955380577427824,True
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
START_STATE,F_Under30_214,M_Under60_227,0.00031496062992125983,0.036955380577427824,False
F_Under30_214,F_Under30_163,F_Under30_163,0.34949028659357567,0.34949028659357567,True
F_Under30_163,F_Under30_214,F_Under30_163,0.11862800833807087,0.30977196639504767,False
F_Under30_214,F_Under30_163,F_Under30_163,0.34949028659357567,0.34949028659357567,True
START_STATE,M_Under60_227,M_Under60_227,0.036955380577427824,0.036955380577427824,True
M_Under60_227,M_Under60_226,M_Under60_227Rx,0.03234177705476799,0.24601699072998168,False
M_Under60_226,M_Under60_227,M_Under60_227,0.25107619457597935,0.25107619457597935,True
M_Under60_227,M_Under60_228,M_Under60_227Rx,0.060229297389418235,0.24601699072998168,False
M_Under60_228,M_Under60_227,M_Under60_228,0.1586915096337074,0.5690945020820101,False
M_Under60_227,M_Under60_228,M_Under60_227Rx,0.060229297389418235,0.24601699072998168,False
M_Under60_228,M_Under60_228,M_Under60_228,0.5690945020820101,0.5690945020820101,True
M_Under60_228,M_Under60_227,M_Under60_228,0.1586915096337074,0.5690945020820101,False
M_Under60_227,M_Under60_228,M_Under60_227Rx,0.060229297389418235,0.24601699072998168,False
M_Under60_228,M_Under60_227,M_Under60_228,0.1586915096337074,0.5690945020820101,False
M_Under60_227,M_Under60_226,M_Under60_227Rx,0.03234177705476799,0.24601699072998168,False
M_Under60_226,M_Under60_243,M_Under60_227,0.03971157985363754,0.25107619457597935,False
M_Under60_243,M_Under60_227,M_Under60_243,0.10689533654410902,0.4876071890050511,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_226,M_Under60_227Rx,0.03234177705476799,0.24601699072998168,False
M_Under60_226,M_Under60_228,M_Under60_227,0.011945759793370642,0.25107619457597935,False
M_Under60_228,M_Under60_231,M_Under60_228,0.009174959418448727,0.5690945020820101,False
M_Under60_231,M_Under60_227,M_Under60_233,0.19569664902998235,0.24465608465608465,False
M_Under60_227,M_Under60_228,M_Under60_227Rx,0.060229297389418235,0.24601699072998168,False
M_Under60_228,M_Under60_227,M_Under60_228,0.1586915096337074,0.5690945020820101,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_233,M_Under60_227Rx,0.04313528029540114,0.24601699072998168,False
M_Under60_233,M_Under60_206,M_Under60_233,0.026725210020050252,0.4362325829293673,False
M_Under60_206,M_Under60_228,M_Under60_206,0.012733636160548067,0.30121379104922186,False
M_Under60_228,M_Under60_227,M_Under60_228,0.1586915096337074,0.5690945020820101,False
M_Under60_227,M_Under60_231,M_Under60_227Rx,0.03460118263743642,0.24601699072998168,False
M_Under60_231,M_Under60_228,M_Under60_233,0.017072310405643738,0.24465608465608465,False
M_Under60_228,M_Under60_Y3000,M_Under60_228,0.003105370880090338,0.5690945020820101,False
M_Under60_Y3000,M_Under60_Y3000,M_Under60_Y3000,0.6114228168608833,0.6114228168608833,True
M_Under60_Y3000,M_Under60_Y3000,M_Under60_Y3000,0.6114228168608833,0.6114228168608833,True
M_Under60_Y3000,M_Under60_Y3000,M_Under60_Y3000,0.6114228168608833,0.6114228168608833,True
M_Under60_Y3000,M_Under60_Y3000,M_Under60_Y3000,0.6114228168608833,0.6114228168608833,True
START_STATE,M_Under60_227,M_Under60_227,0.036955380577427824,0.036955380577427824,True
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
M_Under60_227,M_Under60_179,M_Under60_227Rx,0.0015493066852583469,0.24601699072998168,False
M_Under60_179,M_Under60_0636,M_Under60_227,0.004329004329004329,0.1673881673881674,False
M_Under60_0636,M_Under60_179,M_Under60_0636,0.011235955056179775,0.23595505617977527,False
M_Under60_179,M_Under60_227,M_Under60_227,0.1673881673881674,0.1673881673881674,True
M_Under60_227,M_Under60_227,M_Under60_227Rx,0.18725953469155887,0.24601699072998168,False
START_STATE,F_Under30_212,M_Under60_227,2.6246719160104988e-05,0.036955380577427824,False
F_Under30_212,F_Under30_97035,F_Under30_213,0.02688953488372093,0.6417151162790697,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_97035,F_Under30_213,0.0617399438727783,0.6580916744621141,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_97035,F_Under30_213,0.0617399438727783,0.6580916744621141,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_97035,F_Under30_213,0.0617399438727783,0.6580916744621141,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_97035,F_Under30_213,0.0617399438727783,0.6580916744621141,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_213,F_Under30_213,0.628417236773965,0.628417236773965,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_97035,F_Under30_213,0.0617399438727783,0.6580916744621141,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_213,F_Under30_213,0.6580916744621141,0.6580916744621141,True
F_Under30_213,F_Under30_97035,F_Under30_213,0.038730954782087275,0.628417236773965,False
F_Under30_97035,F_Under30_229,F_Under30_213,0.0004677268475210477,0.6580916744621141,False
START_STATE,F_Under30_227,M_Under60_227,0.03283464566929134,0.036955380577427824,False
F_Under30_227,F_Under30_233,F_Under30_227Rx,0.03937896328391217,0.2396023740211676,False
F_Under30_233,F_Under30_228,F_Under30_233,0.014594471330478628,0.43056224187295716,False
F_Under30_228,F_Under30_228,F_Under30_228,0.5888632017581414,0.5888632017581414,True
START_STATE,F_Under60_227,M_Under60_227,0.03480314960629921,0.036955380577427824,False
F_Under60_227,F_Under60_235,F_Under60_227Rx,0.011193490924847142,0.24607626017042994,False
F_Under60_235,F_Under60_233,F_Under60_233,0.3727633390008906,0.3727633390008906,True
F_Under60_233,F_Under60_233,F_Under60_233,0.4389960382416435,0.4389960382416435,True
F_Under60_233,F_Under60_84443,F_Under60_233,0.03335468412687116,0.4389960382416435,False
F_Under60_84443,F_Under60_233,F_Under60_233,0.4931461049816115,0.4931461049816115,True
F_Under60_233,F_Under60_233,F_Under60_233,0.4389960382416435,0.4389960382416435,True
F_Under60_233,F_Under60_227,F_Under60_233,0.08397978791545085,0.4389960382416435,False
F_Under60_227,F_Under60_227,F_Under60_227Rx,0.18799046747869627,0.24607626017042994,False
F_Under60_227,F_Under60_233,F_Under60_227Rx,0.04292041789032786,0.24607626017042994,False
F_Under60_233,F_Under60_227,F_Under60_233,0.08397978791545085,0.4389960382416435,False
F_Under60_227,F_Under60_206,F_Under60_227Rx,0.040164171200231094,0.24607626017042994,False
F_Under60_206,F_Under60_234,F_Under60_206,0.048265048742245555,0.3143363555797941,False
F_Under60_234,F_Under60_233,F_Under60_234,0.03538005021684547,0.24275279616525908,False
F_Under60_233,F_Under60_233,F_Under60_233,0.4389960382416435,0.4389960382416435,True
F_Under60_233,F_Under60_235,F_Under60_233,0.11009892534339193,0.4389960382416435,False
F_Under60_235,F_Under60_84443,F_Under60_233,0.030280948911019352,0.3727633390008906,False
F_Under60_84443,F_Under60_233,F_Under60_233,0.4931461049816115,0.4931461049816115,True
F_Under60_233,F_Under60_228,F_Under60_233,0.011173581951462529,0.4389960382416435,False
F_Under60_228,F_Under60_200,F_Under60_228,0.010234411943524962,0.5650881578058502,False
F_Under60_200,F_Under60_228,F_Under60_227,0.043914680050188205,0.30059150385373723,False
F_Under60_228,F_Under60_234,F_Under60_228,0.0039181247044518,0.5650881578058502,False
F_Under60_234,F_Under60_227,F_Under60_234,0.15863958000456516,0.24275279616525908,False
F_Under60_227,F_Under60_81001,F_Under60_227Rx,0.0019257618795435944,0.24607626017042994,False
F_Under60_81001,F_Under60_234,F_Under60_233,0.0077628793225123505,0.28793225123500354,False
F_Under60_234,F_Under60_77052,F_Under60_234,0.003423875827436658,0.24275279616525908,False
F_Under60_77052,F_Under60_182,F_Under60_182,0.4459130434782609,0.4459130434782609,True
F_Under60_182,F_Under60_130,F_Under60_77052,0.001092001092001092,0.4258804258804259,False
F_Under60_130,F_Under60_130,F_Under60_227,0.04487179487179487,0.20833333333333334,False
F_Under60_130,F_Under60_227,F_Under60_227,0.20833333333333334,0.20833333333333334,True
F_Under60_227,F_Under60_234,F_Under60_227Rx,0.01799383756198546,0.24607626017042994,False
F_Under60_234,F_Under60_197,F_Under60_234,0.006391234877881762,0.24275279616525908,False
F_Under60_197,F_Under60_227,F_Under60_197,0.15571177504393674,0.26924428822495605,False
F_Under60_227,F_Under60_234,F_Under60_227Rx,0.01799383756198546,0.24607626017042994,False
F_Under60_234,F_Under60_76,F_Under60_234,0.0140378908924903,0.24275279616525908,False
START_STATE,F_Under30_233,M_Under60_227,0.0036220472440944883,0.036955380577427824,False
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_235,F_Under30_233,0.10575924189829478,0.43056224187295716,False
F_Under30_235,F_Under30_233,F_Under30_233,0.36667231734192235,0.36667231734192235,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_197,F_Under30_233,0.0026857881267894697,0.43056224187295716,False
F_Under30_197,F_Under30_196,F_Under30_197,0.014889196675900277,0.2721606648199446,False
F_Under30_196,F_Under30_200,F_Under30_227,0.0056179775280898875,0.1797752808988764,False
F_Under30_200,F_Under30_200,F_Under30_227,0.05079217148182665,0.29947188567878225,False
F_Under30_200,F_Under30_231,F_Under30_227,0.050015532774153465,0.29947188567878225,False
F_Under30_231,F_Under30_196,F_Under30_233,0.0012207658699563094,0.22307890002570033,False
F_Under30_196,F_Under30_197,F_Under30_227,0.06741573033707865,0.1797752808988764,False
F_Under30_197,F_Under30_196,F_Under30_197,0.014889196675900277,0.2721606648199446,False
F_Under30_196,F_Under30_200,F_Under30_227,0.0056179775280898875,0.1797752808988764,False
F_Under30_200,F_Under30_227,F_Under30_227,0.29947188567878225,0.29947188567878225,True
F_Under30_227,F_Under30_240,F_Under30_227Rx,0.01232144066075418,0.2396023740211676,False
F_Under30_240,F_Under30_235,F_Under30_240,0.007379596064215432,0.25673226307612634,False
F_Under30_235,F_Under30_233,F_Under30_233,0.36667231734192235,0.36667231734192235,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_200,F_Under30_233,0.022829199077710492,0.43056224187295716,False
F_Under30_200,F_Under30_233,F_Under30_227,0.10904007455731593,0.29947188567878225,False
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_227,F_Under30_233,0.08738946461600831,0.43056224187295716,False
F_Under30_227,F_Under30_235,F_Under30_227Rx,0.010888452598560241,0.2396023740211676,False
F_Under30_235,F_Under30_235,F_Under30_233,0.1913883709103238,0.36667231734192235,False
F_Under30_235,F_Under30_233,F_Under30_233,0.36667231734192235,0.36667231734192235,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_233,F_Under30_233,0.43056224187295716,0.43056224187295716,True
F_Under30_233,F_Under30_200,F_Under30_233,0.022829199077710492,0.43056224187295716,False
F_Under30_200,F_Under30_84443,F_Under30_227,0.0024852438645542093,0.29947188567878225,False
F_Under30_84443,F_Under30_227,F_Under30_233,0.07592592592592592,0.48814814814814816,False
START_STATE,F_Under30_D7140,M_Under60_227,0.0002887139107611549,0.036955380577427824,False
F_Under30_D7140,F_Under30_D7140,F_Under30_D7140,0.3638344226579521,0.3638344226579521,True
F_Under30_D7140,F_Under30_D7140,F_Under30_D7140,0.3638344226579521,0.3638344226579521,True
F_Under30_D7140,F_Under30_D7140,F_Under30_D7140,0.3638344226579521,0.3638344226579521,True
F_Under30_D7140,F_Under30_D0220,F_Under30_D7140,0.032679738562091505,0.3638344226579521,False
F_Under30_D0220,F_Under30_D0140,F_Under30_D0230,0.08776266996291718,0.3096415327564895,False
F_Under30_D0140,F_Under30_D2391,F_Under30_D0220,0.015126050420168067,0.3058823529411765,False
F_Under30_D2391,F_Under30_D2330,F_Under30_D2391,0.03358613217768147,0.352112676056338,False
F_Under30_D2330,F_Under30_D0150,F_Under30_D2330,0.025510204081632654,0.19387755102040816,False
F_Under30_D0150,F_Under30_D0210,F_Under30_D0210,0.13989071038251366,0.13989071038251366,True
F_Under30_D0210,F_Under30_D2391,F_Under30_D0150,0.015384615384615385,0.19692307692307692,False
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D4381,F_Under30_D2391,0.0010834236186348862,0.352112676056338,False
F_Under30_D4381,F_Under30_D4381,F_Under30_D4381,0.5844155844155844,0.5844155844155844,True
F_Under30_D4381,F_Under30_D4381,F_Under30_D4381,0.5844155844155844,0.5844155844155844,True
F_Under30_D4381,F_Under30_D4341,F_Under30_D4381,0.19480519480519481,0.5844155844155844,False
F_Under30_D4341,F_Under30_D4341,F_Under30_D4341,0.592436974789916,0.592436974789916,True
F_Under30_D4341,F_Under30_D4341,F_Under30_D4341,0.592436974789916,0.592436974789916,True
F_Under30_D4341,F_Under30_D4381,F_Under30_D4341,0.0273109243697479,0.592436974789916,False
F_Under30_D4381,F_Under30_D6240,F_Under30_D4381,0.025974025974025976,0.5844155844155844,False
F_Under30_D6240,F_Under30_D4921,F_Under30_D6750,0.125,0.4375,False
F_Under30_D4921,F_Under30_D4381,F_Under30_D4381,0.5,0.5,True
F_Under30_D4381,F_Under30_D6240,F_Under30_D4381,0.025974025974025976,0.5844155844155844,False
F_Under30_D6240,F_Under30_D6240,F_Under30_D6750,0.125,0.4375,False
F_Under30_D6240,F_Under30_D4381,F_Under30_D6750,0.0625,0.4375,False
F_Under30_D4381,F_Under30_D4921,F_Under30_D4381,0.012987012987012988,0.5844155844155844,False
F_Under30_D4921,F_Under30_D6750,F_Under30_D4381,0.25,0.5,False
F_Under30_D6750,F_Under30_D6750,F_Under30_D6240,0.17391304347826086,0.30434782608695654,False
F_Under30_D6750,F_Under30_D4341,F_Under30_D6240,0.043478260869565216,0.30434782608695654,False
F_Under30_D4341,F_Under30_D4921,F_Under30_D4341,0.0021008403361344537,0.592436974789916,False
F_Under30_D4921,F_Under30_D6240,F_Under30_D4381,0.25,0.5,False
F_Under30_D6240,F_Under30_D4921,F_Under30_D6750,0.125,0.4375,False
F_Under30_D4921,F_Under30_D4381,F_Under30_D4381,0.5,0.5,True
F_Under30_D4381,F_Under30_D4381,F_Under30_D4381,0.5844155844155844,0.5844155844155844,True
START_STATE,M_Under30_D0120,M_Under60_227,0.006377952755905512,0.036955380577427824,False
M_Under30_D0120,M_Under30_D4910,M_Under30_D1110,0.008857808857808859,0.2268065268065268,False
M_Under30_D4910,M_Under30_D0274,M_Under30_D0120,0.1111111111111111,0.24074074074074073,False
M_Under30_D0274,M_Under30_D1110,M_Under30_D1110,0.26666666666666666,0.26666666666666666,True
M_Under30_D1110,M_Under30_D0120,M_Under30_D0120,0.3177477774119197,0.3177477774119197,True
M_Under30_D0120,M_Under30_D1208,M_Under30_D1110,0.06083916083916084,0.2268065268065268,False
M_Under30_D1208,M_Under30_D0274,M_Under30_D0120,0.04619565217391304,0.2592391304347826,False
START_STATE,M_Under60_D0120,M_Under60_227,0.006167979002624672,0.036955380577427824,False
M_Under60_D0120,M_Under60_D4910,M_Under60_D1110,0.02081192189105858,0.2515416238437821,False
M_Under60_D4910,M_Under60_D0274,M_Under60_D0120,0.09840425531914894,0.24202127659574468,False
M_Under60_D0274,M_Under60_D1110,M_Under60_D1110,0.2565415244596132,0.2565415244596132,True
M_Under60_D1110,M_Under60_D0120,M_Under60_D0120,0.3133874239350913,0.3133874239350913,True
M_Under60_D0120,M_Under60_D1208,M_Under60_D1110,0.052158273381294966,0.2515416238437821,False
M_Under60_D1208,M_Under60_D0274,M_Under60_D0120,0.049924357034795766,0.2586989409984871,False
START_STATE,F_Under60_206,M_Under60_227,0.0032283464566929135,0.036955380577427824,False
F_Under60_206,F_Under60_206,F_Under60_206,0.3143363555797941,0.3143363555797941,True
F_Under60_206,F_Under60_227,F_Under60_206,0.21719271934010498,0.3143363555797941,False
F_Under60_227,F_Under60_200,F_Under60_227Rx,0.01937797891290742,0.24607626017042994,False
F_Under60_200,F_Under60_76536,F_Under60_227,0.0001792435920415845,0.30059150385373723,False
START_STATE,M_Under60_227,M_Under60_227,0.036955380577427824,0.036955380577427824,True
M_Under60_227,M_Under60_228,M_Under60_227Rx,0.060229297389418235,0.24601699072998168,False
M_Under60_228,M_Under60_206,M_Under60_228,0.00783400381113699,0.5690945020820101,False
M_Under60_206,M_Under60_228,M_Under60_206,0.012733636160548067,0.30121379104922186,False
M_Under60_228,M_Under60_228,M_Under60_228,0.5690945020820101,0.5690945020820101,True
M_Under60_228,M_Under60_228,M_Under60_228,0.5690945020820101,0.5690945020820101,True
M_Under60_228,M_Under60_235,M_Under60_228,0.007763427200225845,0.5690945020820101,False
M_Under60_235,M_Under60_206,M_Under60_233,0.05616721142267332,0.38164458971271287,False
M_Under60_206,M_Under60_233,M_Under60_206,0.08407178494303373,0.30121379104922186,False
M_Under60_233,M_Under60_81001,M_Under60_233,0.010202786731301237,0.4362325829293673,False
M_Under60_81001,M_Under60_234,M_Under60_233,0.01053484602917342,0.3014586709886548,False
START_STATE,M_Over60_220,M_Under60_227,0.0007086614173228347,0.036955380577427824,False
M_Over60_220,M_Over60_220,M_Over60_220,0.4084848484848485,0.4084848484848485,True
M_Over60_220,M_Over60_220,M_Over60_220,0.4084848484848485,0.4084848484848485,True
M_Over60_220,M_Over60_227,M_Over60_220,0.15696969696969698,0.4084848484848485,False
M_Over60_227,M_Over60_179,M_Over60_227Rx,0.002022574541658511,0.2204606250407777,False
M_Over60_179,M_Over60_227,M_Over60_227,0.2,0.2,True
M_Over60_227,M_Over60_171,M_Over60_227Rx,0.0008481764206955047,0.2204606250407777,False
M_Over60_171,M_Over60_243,M_Over60_170,0.013513513513513514,0.22972972972972974,False
M_Over60_243,M_Over60_220,M_Over60_243,0.007067137809187279,0.48100706713780916,False
M_Over60_220,M_Over60_220,M_Over60_220,0.4084848484848485,0.4084848484848485,True
M_Over60_220,M_Over60_227,M_Over60_220,0.15696969696969698,0.4084848484848485,False
M_Over60_227,M_Over60_227,M_Over60_227Rx,0.1992562145233901,0.2204606250407777,False
M_Over60_227,M_Over60_227,M_Over60_227Rx,0.1992562145233901,0.2204606250407777,False
M_Over60_227,M_Over60_77052,M_Over60_227Rx,0.0024792849220330137,0.2204606250407777,False
M_Over60_77052,M_Over60_182,M_Over60_182,0.4659498207885305,0.4659498207885305,True
M_Over60_182,M_Over60_235,M_Over60_77052,0.007288629737609329,0.4139941690962099,False
M_Over60_235,M_Over60_233,M_Over60_233,0.4384735202492212,0.4384735202492212,True
M_Over60_233,M_Over60_237,M_Over60_233,0.003234342840341076,0.43830246006076645,False
M_Over60_237,M_Over60_231,M_Over60_227,0.09002433090024331,0.2384428223844282,False
M_Over60_231,M_Over60_200,M_Over60_233,0.017241379310344827,0.27828191167574107,False
M_Over60_200,M_Over60_227,M_Over60_227,0.2883771929824561,0.2883771929824561,True
M_Over60_227,M_Over60_233,M_Over60_227Rx,0.05911137208847132,0.2204606250407777,False
M_Over60_233,M_Over60_192,M_Over60_233,0.00029403116730373417,0.43830246006076645,False
START_STATE,M_Under30_228,M_Under60_227,0.006194225721784777,0.036955380577427824,False
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_233,M_Under30_228,0.01723298014858117,0.582937522835221,False
M_Under30_233,M_Under30_220,M_Under30_233,0.0034067622950819674,0.4317879098360656,False
M_Under30_220,M_Under30_228,M_Under30_220,0.08485966530504678,0.34721307155092895,False
M_Under30_228,M_Under30_227,M_Under30_228,0.1636828644501279,0.582937522835221,False
M_Under30_227,M_Under30_228,M_Under30_227Rx,0.0645806140567491,0.23752072529720958,False
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_233,M_Under30_228,0.01723298014858117,0.582937522835221,False
M_Under30_233,M_Under30_228,M_Under30_233,0.012602459016393442,0.4317879098360656,False
M_Under30_228,M_Under30_228,M_Under30_228,0.582937522835221,0.582937522835221,True
M_Under30_228,M_Under30_227,M_Under30_228,0.1636828644501279,0.582937522835221,False
M_Under30_227,M_Under30_233,M_Under30_227Rx,0.041227172775484766,0.23752072529720958,False
M_Under30_233,M_Under30_227,M_Under30_233,0.08926741803278689,0.4317879098360656,False
M_Under30_227,M_Under30_231,M_Under30_227Rx,0.03374842722921885,0.23752072529720958,False
M_Under30_231,M_Under30_233,M_Under30_233,0.23570117215082614,0.23570117215082614,True
M_Under30_233,M_Under30_231,M_Under30_233,0.08875512295081968,0.4317879098360656,False
M_Under30_231,M_Under30_227,M_Under30_233,0.20300804971049285,0.23570117215082614,False
START_STATE,F_Under30_D2391,M_Under60_227,0.00034120734908136484,0.036955380577427824,False
F_Under30_D2391,F_Under30_D2391,F_Under30_D2391,0.352112676056338,0.352112676056338,True
F_Under30_D2391,F_Under30_D0120,F_Under30_D2391,0.06067172264355363,0.352112676056338,False
F_Under30_D0120,F_Under30_D1110,F_Under30_D1110,0.2136150234741784,0.2136150234741784,True
F_Under30_D1110,F_Under30_D1208,F_Under30_D0120,0.07467994310099574,0.3076102418207681,False
F_Under30_D1208,F_Under30_D0120,F_Under30_D0120,0.27205493924986796,0.27205493924986796,True
F_Under30_D0120,F_Under30_D1120,F_Under30_D1110,0.1516431924882629,0.2136150234741784,False
F_Under30_D1120,F_Under30_D2750,F_Under30_D1208,0.0019047619047619048,0.2823809523809524,False
F_Under30_D2750,F_Under30_D2750,F_Under30_D2950,0.05737704918032787,0.2540983606557377,False
F_Under30_D2750,F_Under30_D1110,F_Under30_D2950,0.09016393442622951,0.2540983606557377,False
F_Under30_D1110,F_Under30_D0120,F_Under30_D0120,0.3076102418207681,0.3076102418207681,True
F_Under30_D0120,F_Under30_D0274,F_Under30_D1110,0.10610328638497653,0.2136150234741784,False
F_Under30_D0274,F_Under30_D0120,F_Under30_D1110,0.22441160372194854,0.24247400109469075,False
F_Under30_D0120,F_Under30_D1110,F_Under30_D1110,0.2136150234741784,0.2136150234741784,True
F_Under30_D1110,F_Under30_D0120,F_Under30_D0120,0.3076102418207681,0.3076102418207681,True
F_Under30_D0120,F_Under30_D1120,F_Under30_D1110,0.1516431924882629,0.2136150234741784,False
F_Under30_D1120,F_Under30_D1208,F_Under30_D1208,0.2823809523809524,0.2823809523809524,True
F_Under30_D1208,F_Under30_D0220,F_Under30_D0120,0.04490227152667723,0.27205493924986796,False
F_Under30_D0220,F_Under30_D0230,F_Under30_D0230,0.3096415327564895,0.3096415327564895,True
START_STATE,M_Over60_228,M_Under60_227,0.0011811023622047244,0.036955380577427824,False
M_Over60_228,M_Over60_228,M_Over60_228,0.4896822797248608,0.4896822797248608,True
M_Over60_228,M_Over60_240,M_Over60_228,0.003930560104814936,0.4896822797248608,False
M_Over60_240,M_Over60_240,M_Over60_240,0.2406568516421291,0.2406568516421291,True
